ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9918487,Dengue Virus Genome Translation and Replication,16/961,81/11230,0.197530864197531,2.30829511439987,3.61491782377758,0.00121108970822675,0.0269979844187779,0.0241433430093463,KPNA2/DPM3/UFD1/DDOST/CALR/EIF4A3/BTF3/HSPA5/RPN1/OSTC/SEC11A/RPN2/UBA52/SPCS3/DAD1/EIF4A1,16
R-HSA-9937383,Mitochondrial ribosome-associated quality control,17/961,89/11230,0.191011235955056,2.23210840767459,3.56985022271973,0.0012767325332144,0.0279152739054766,0.0249636425684804,GADD45GIP1/MRPL12/MRPL11/MRPL55/MRPL10/MRPL14/MRPS12/MRPS17/OXA1L/MRPL47/MRPL49/MRPL9/MRPL17/MRPS7/MRPS16/MRPL3/MRPS2,17
R-HSA-389948,Co-inhibition by PD-1,32/961,214/11230,0.149532710280374,1.74740097445224,3.37688865178973,0.00129076835863832,0.0279152739054766,0.0249636425684804,H3C4/H2AC4/H3C6/LCK/TCF7/DDOST/PTPN6/H3C10/H3C12/H2BC15/DERL2/PSMA1/H3C2/PSMD13/B3GNT3/H2AC6/RPN1/OSTC/TNRC6C/CD3G/RPN2/H2BC3/H2AC8/RBX1/UBA52/H4C5/H3C7/DERL1/CD4/H2AJ/DAD1/H2BC8,32
R-HSA-9931295,PD-L1(CD274) glycosylation and translocation to plasma membrane,7/961,21/11230,0.333333333333333,3.89524800554977,4.06237622392903,0.00131013182178254,0.0279173677906308,0.0249655150559489,DDOST/B3GNT3/RPN1/OSTC/RPN2/UBA52/DAD1,7
R-HSA-427359,SIRT1 negatively regulates rRNA expression,14/961,67/11230,0.208955223880597,2.44179725721031,3.62092301917762,0.00136575918799745,0.0286809429479465,0.0256483533245593,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,14
R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,21/961,122/11230,0.172131147540984,2.01148052745603,3.43627303364894,0.00148867768626385,0.0298997804882373,0.0267383166474302,H3C4/H2AC4/H3C6/HOXB2/POLR2G/POLR2L/H3C10/CNOT9/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/HOXD4/PAGR1/H4C5/H3C7/H2AJ/H2BC8/HOXA4,21
R-HSA-5619507,Activation of HOX genes during differentiation,21/961,122/11230,0.172131147540984,2.01148052745603,3.43627303364894,0.00148867768626385,0.0298997804882373,0.0267383166474302,H3C4/H2AC4/H3C6/HOXB2/POLR2G/POLR2L/H3C10/CNOT9/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/HOXD4/PAGR1/H4C5/H3C7/H2AJ/H2BC8/HOXA4,21
R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,15/961,75/11230,0.2,2.33714880332987,3.55421538295524,0.00149376797843867,0.0298997804882373,0.0267383166474302,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/MTA2/H2AC8/H4C5/H3C7/H2AJ/H2BC8,15
R-HSA-427413,NoRC negatively regulates rRNA expression,19/961,106/11230,0.179245283018868,2.09461449355035,3.4637919183908,0.00150633814744052,0.0298997804882373,0.0267383166474302,H3C4/H2AC4/H3C6/POLR1F/POLR2L/POLR1H/H3C10/POLR1C/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/CCNH/H4C5/H3C7/H2AJ/H2BC8,19
R-HSA-68616,Assembly of the ORC complex at the origin of replication,14/961,68/11230,0.205882352941176,2.40588847401604,3.55715242745357,0.00158732609488289,0.0310815609660177,0.0277951411493718,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,14
