ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9013406,RHOQ GTPase cycle,29/2363,58/11230,0.5,2.37621667371985,5.42437113239389,9.24948787821074e-07,0.000129289691962607,0.000106483567670638,CDC42BPB/PREX1/GIT1/ARHGAP5/CDC42EP1/FNBP1/VAMP3/ARHGAP21/OPHN1/SCRIB/ARHGAP1/CDC42BPA/CDC42EP4/STOM/ARHGEF7/WASL/STEAP3/RAB7A/WWP2/IQGAP1/PAK1/ITSN1/ARHGAP17/ARHGAP35/PAK4/ARL13B/GIT2/CDC42EP3/CPNE8,29
R-HSA-9013106,RHOC GTPase cycle,33/2363,70/11230,0.471428571428571,2.240432863793,5.37408132244935,9.40288668818956e-07,0.000129289691962607,0.000106483567670638,ABR/ARHGEF12/PREX1/ARHGAP5/SLK/FMNL2/MYO9B/ACBD5/BCR/VAMP3/ARHGAP21/OPHN1/RACGAP1/ARHGAP1/ARHGDIA/STOM/ROCK2/ARHGEF25/RHOA/VAV2/IQGAP1/RTKN/AKAP13/ARHGEF11/DAAM1/STARD13/RHOC/MCF2L/DIAPH1/ARHGAP35/ARHGEF40/MCF2/ARHGAP18,33
R-HSA-166520,Signaling by NTRKs,52/2363,133/11230,0.390977443609023,1.85809424110424,5.13892243062373,1.39915115272833e-06,0.00017758456938475,0.000146259444386419,PTPN11/RAC1/DOCK3/FRS3/NTRK2/GAB1/AP2A1/SRF/PPP2CB/PIK3R2/RALB/AP2M1/CHD4/RALGDS/STAT3/RAPGEF1/SOS1/PPP2R5D/FURIN/DUSP7/F3/RHOA/SHC1/PPP2R1A/JUND/EGR3/PIK3CB/IRS2/MAP2K1/RPS6KA5/EP300/DUSP3/DNAL4/DNM2/ELK1/BDNF/MEF2A/NAB2/PCSK6/GRB2/MEF2C/RPS6KA2/MAP2K5/AP2A2/CRKL/MAPK3/SRC/MAPK7/DNM3/NAB1/MEF2D/CRK,52
R-HSA-9696270,RND2 GTPase cycle,23/2363,42/11230,0.547619047619048,2.60252302359793,5.37114332842468,1.61925782000957e-06,0.000190841100215413,0.000157177582378372,DST/ARHGAP5/PKP4/FRS3/LRRC1/GOLGA3/PIK3R2/FNBP1/KTN1/PTPN13/TNFAIP1/SCRIB/ARHGAP1/CKAP4/KCTD13/NISCH/BLTP3B/ANKRD26/ARHGAP35/UBXN11/DLG5/NUDC/ALDH3A2,23
R-HSA-5617833,Cilium Assembly,71/2363,201/11230,0.353233830845771,1.67872023715532,5.01227402777508,1.73765626751116e-06,0.000191142189426228,0.000157425560796976,TUBB4A/CKAP5/ARL3/CCP110/DYNC1H1/DCTN2/PCM1/DYNC1I2/NPHP4/DCTN1/GBF1/CSNK1E/ACTR1A/KIFAP3/TUBA1B/TRIP11/YWHAG/TMEM67/RAB11FIP3/CEP97/ASAP1/NPHP3/BBS5/CNTRL/PCNT/DYNLRB1/CEP164/WDR35/KIF3B/HDAC6/AHI1/PPP2R1A/SDCCAG8/PKD2/INPP5E/ODF2/DYNLL1/TUBB2A/CEP250/ALMS1/CEP43/ARL6/CEP162/TUBG1/CDK5RAP2/IFT122/CPAP/PKD1/MKKS/ARL13B/EXOC2/HSP90AA1/EXOC6/IFT172/IFT70A/RAB11A/YWHAE/BBS7/NDE1/NPHP1/TRAF3IP1/IFT88/SEPTIN2/TUBA1C/EXOC7/CEP89/EXOC3/PLK4/CLASP1/DYNC2LI1/PLK1,71
R-HSA-9013026,RHOB GTPase cycle,31/2363,66/11230,0.46969696969697,2.23220354197925,5.18272963988887,2.20472257884542e-06,0.000217589627037968,0.000179207788520585,ABR/ARHGEF12/PREX1/ARHGAP5/SLK/MYO9A/MYO9B/PIK3R2/BCR/VAMP3/ARHGAP21/OPHN1/RACGAP1/ARHGAP1/ECT2/STOM/ROCK2/ARHGEF25/VAV2/RTKN/AKAP13/ARHGEF11/DAAM1/STARD13/MCF2L/DIAPH1/ARHGEF2/ARHGAP35/RHPN2/MCF2/RHOB,31
R-HSA-373755,Semaphorin interactions,30/2363,63/11230,0.476190476190476,2.26306349878081,5.18968799561966,2.24183252099725e-06,0.000217589627037968,0.000179207788520585,SEMA5A/ARHGEF12/RAC1/SEMA6D/PIP5K1C/PLXNA2/MYH9/TLN1/SEMA4A/ITGB1/LIMK1/DPYSL2/ROCK2/RHOA/FARP2/CFL1/PAK1/PLXNA4/ARHGEF11/PLXNA1/SEMA3A/GSK3B/RHOC/ARHGAP35/HSP90AA1/FES/SEMA4D/PLXNC1/RHOB/PLXNA3,30
R-HSA-163685,Integration of energy metabolism,44/2363,108/11230,0.407407407407407,1.93617654895691,5.04652277778529,2.46573753669056e-06,0.000226025940863302,0.000186155974261258,STXBP1/GNB1/ADCY9/ITPR1/PPP2CB/PRKAR1A/VAMP2/AHCYL1/KCNB1/GNAS/CACNB3/ADCY3/GNAI2/ADCY6/PPP2R5D/AGPAT1/ADCY8/GNAQ/ITPR2/AKAP5/ADIPOR2/PPP2R1A/PLCB1/KCNC2/IQGAP1/CACNA1C/ADCY5/PLCB2/CACNA2D2/ACLY/CACNA1D/PRKAB2/PRKCA/PRKAR2A/CACNA1A/ADCY4/GNG7/ACACA/ACSL4/MARCKS/FASN/GNB5/CHRM3/STK11,44
R-HSA-112315,Transmission across Chemical Synapses,89/2363,271/11230,0.328413284132841,1.5607622432551,4.82382999735694,3.184196596805e-06,0.000276522336038329,0.000227745030829654,NEFL/TUBB4A/MYO6/STXBP1/GRIA3/GIT1/TSPAN7/RAC1/GNB1/GLUL/SLC6A1/AP2A1/ADCY9/LIN7A/GABRB2/DLG4/NSF/NPTN/PRKAR1A/PPFIA1/SLC6A12/VAMP2/AP2M1/SYN3/CASK/ALDH2/CACNB1/GAD1/RAB3A/CACNB3/DLG3/TUBA1B/KCNJ6/GNAL/ADCY3/CACNB4/GNAI2/GABRA5/KCNJ10/ADCY6/PDPK1/SLC1A3/ARHGEF7/ADCY8/DNAJC5/PICK1/CALM1/SYN2/AKAP5/GLRA3/CAMKK1/DLG1/PLCB1/TUBB2A/CAMK2G/EPB41L1/ADCY5/PLCB2/CACNA2D2/GRIK2/CPLX1/ABAT/GLS2/KCNJ2/CAMK2D/RPS6KA2/PRKAB2/PRKCA/AP2A2/PRKAR2A/CAMKK2/CACNA1A/PPM1F/ADCY4/BCHE/PRKCB/KCNJ16/NRGN/GNG7/GRIN2A/UNC13B/CALM2/TUBA1C/GABBR1/MAPK3/SRC/GRIN3A/GNB5/SYN1,89
R-HSA-112040,G-protein mediated events,27/2363,56/11230,0.482142857142857,2.29135179251557,5.00090146123804,5.32309104379416e-06,0.000439155011113018,0.000361690028291487,PDE1B/ADCY9/ITPR1/PRKAR1A/AHCYL1/GNAL/ADCY3/GNAI2/ADCY6/ADCY8/GRK2/CALM1/GNAQ/ITPR2/CAMKK1/PLCB1/PRKCD/CAMK2G/ADCY5/PLCB2/CAMK2D/PRKCA/PRKAR2A/CAMKK2/ADCY4/CALM2/PLCB4,27
