logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00246644804783133,7.63436607586722,10.4560244411737,4.35368114930651e-25,1.40234361230294e-22,42.774984313055,TUBB4A,up
0.00197006473400906,7.26587715424101,10.4220558789635,6.13646175138655e-25,1.9259049188967e-22,42.4346911603622,SEPTIN8,up
0.00217384362645983,7.53755076044611,10.414135845383,6.64676026864861e-25,2.03390864220647e-22,42.3554954283993,SPP1,up
0.00271149921542259,7.82211717811291,10.3416871778494,1.3767396055781e-24,4.11007140787217e-22,41.6336200842252,TSPAN7,up
0.00196748607128453,7.69027268274687,10.3376221939107,1.43395871876417e-24,4.17896540896986e-22,41.5932540953761,GDAP1,up
0.00210681071633599,7.13738199964383,10.3206853080057,1.69884434923489e-24,4.83578019410117e-22,41.4252250864663,PEG10,up
0.00174885151870911,7.18554561205172,10.3125682701371,1.84245143842144e-24,5.12536491051781e-22,41.3447867158979,SEMA5A,up
0.00235515203905483,8.55071541167377,10.2828804988695,2.47788350155061e-24,6.73984312421766e-22,41.0510825610861,NEO1,up
0.00183501469435558,7.28232825120157,10.2539464262803,3.30503750178948e-24,8.79427370041374e-22,40.7655852149511,SORCS3,up
0.00292442890728972,9.56661575102542,10.2163539267526,4.79988372904493e-24,1.25001227326617e-21,40.3957609661733,KIF1B,up
0.00293918620583003,10.1545982311127,10.1039482453557,1.45405292900807e-23,3.70783496897059e-21,39.2974214393922,SYT11,up
0.00196560946245829,7.57353868166988,10.0784761515045,1.86633039316481e-23,4.66201714537495e-21,39.0500875050122,CTIF,up
0.00173515022009392,7.26167631863477,10.0487600569459,2.49543402048875e-23,6.10882248215645e-21,38.7622733944375,C3,up
0.00194929607904114,10.4345968976505,9.96680828111077,5.53755239838594e-23,1.32901257561262e-20,37.9726051473068,CKAP5,up
0.00227795334182861,9.20828658557956,9.95057970158059,6.47983743596117e-23,1.52525404261855e-20,37.8169400980401,CCP110,up
0.00265648512510831,6.54288917978101,9.91317556694863,9.29985486763518e-23,2.14774006754443e-20,37.459053019379,GPR15,up
0.00198768313564292,10.7661501091306,9.90930837790967,9.65314076937785e-23,2.18804524105898e-20,37.422122511124,PHF21A,up
0.00365589204600879,8.63914272319518,9.84399224277431,1.80838324549978e-22,4.02447471362134e-20,36.80039036725,FAM13A,up
-0.00168648739712251,7.0530285362172,-9.77503391447978,3.49412169029193e-22,7.63715169449522e-20,36.1481273659951,XKRX,down
0.00194951873148133,7.54009102930549,9.76104796897555,3.9914496205555e-22,8.57111286940338e-20,36.0163561845491,GRIA3,up
0.00175047040761624,7.38277841698522,9.75489086477566,4.23203413873377e-22,8.93105135484506e-20,35.9584014165514,NEDD4L,up
0.00176464493959698,7.18986185288871,9.75215180293436,4.34362385100109e-22,9.01117897224634e-20,35.932630453535,ITGA2,up
-0.0017020247334088,7.13063491671315,-9.74343308344704,4.71858501501753e-22,9.62591343063576e-20,35.8506435339099,IL24,down
0.00174152257390696,7.08900917659235,9.74095490173335,4.83089377288085e-22,9.69346553771501e-20,35.827352256244,DOCK5,up
