logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00179398558381095,7.45820568353344,8.57414013235809,1.9801719821646e-17,1.46007861817438e-15,25.4199653241832,PITPNA,up
0.00189094353635843,8.189059579791,8.56768819430793,2.09009334583488e-17,1.53190075167778e-15,25.3666202199339,DSTNP2,up
0.00177051041605358,7.55376023146903,8.56648061413532,2.11132617625778e-17,1.53825192841638e-15,25.356639999059,HLF,up
0.00191696174385055,7.36707532452903,8.56133840160879,2.20415142342265e-17,1.59637949246705e-15,25.3141560635542,SRGAP1,up
0.00220812186736493,8.50641663103178,8.5361142802228,2.72116990391554e-17,1.95924233081919e-15,25.1061025264915,PKP4,up
0.00196907477607947,11.7029663145077,8.53412058816733,2.76680443018786e-17,1.98044948687131e-15,25.0896824758382,PRNP,up
0.00248407732013668,9.53298064243477,8.52440200256735,3.00030499310172e-17,2.13510076253285e-15,25.0096912119534,RUFY3,up
0.00161836160746907,7.22513621413134,8.51502481951196,3.2440081552829e-17,2.29518264859322e-15,24.9325902250843,SLC41A2,up
0.00155483395999967,6.63702255263445,8.5002606311831,3.66787464903675e-17,2.58016009794309e-15,24.8113560921637,TLR3,up
0.00165702233247654,7.48620743751659,8.49562143236751,3.81202161374955e-17,2.66623683155969e-15,24.7733023166047,USP54,up
-0.00274232003859972,7.2430226773237,-8.4924660501762,3.91324509965503e-17,2.72148409203282e-15,24.7474308201954,RHOH,down
0.0018453814959995,7.7750576624744,8.48645050242453,4.11362773602562e-17,2.84467816321772e-15,24.6981331106003,SPOCK1,up
0.0017674940797568,7.52934957711717,8.48161118411159,4.28215287755299e-17,2.94458152928363e-15,24.6584982318506,APLP1,up
0.0015689409950956,6.97625255363269,8.45950905571051,5.1426496295229e-17,3.51653807069052e-15,24.4777451516459,MOB3B,up
0.00220076008892478,8.00808498168379,8.45730873975611,5.23713220802891e-17,3.56124990145966e-15,24.4597747897227,MAP1B,up
0.00183487041055085,7.78048285626923,8.44869395079215,5.62382723905255e-17,3.80307433182338e-15,24.3894581578875,PSD3,up
0.00180844415189059,7.2687670062739,8.44247133036449,5.92054432906683e-17,3.98172871361417e-15,24.3387086332297,AGPAT3,up
0.0018677697767595,7.15044664053708,8.42369733059876,6.91259883739133e-17,4.62350873058305e-15,24.1858052816818,PLEKHA5,up
0.00171649406375644,7.81853024230219,8.40102517325435,8.33125008538703e-17,5.54209244810529e-15,24.0015760611714,GDAP1,up
0.00270365961417052,10.3841383006613,8.39804146907959,8.53815989895088e-17,5.61866006253542e-15,23.9773655240079,ZMIZ1,up
0.00148346021138456,6.87088239067116,8.39833925332291,8.51728382072286e-17,5.61866006253542e-15,23.9797814616399,EDA,up
0.00208650636772641,6.9377289864392,8.39550563664991,8.71799186439026e-17,5.70122943439156e-15,23.9567954275588,TSPAN2,up
0.00166269270855843,7.09746033533444,8.39496530910736,8.75679030772559e-17,5.70122943439156e-15,23.9524131609063,CDC42EP1,up
0.00243833146840796,10.3463536620225,8.39327517531341,8.87925453393499e-17,5.75037436483409e-15,23.9387072137153,SPTAN1,up
0.00229394592178712,8.2382909450445,8.39125673298438,9.02772355266722e-17,5.8157545412972e-15,23.9223422530119,DENND3,up
0.00207869966793322,9.32926011323213,8.38985338312305,9.13238982046977e-17,5.85237965458377e-15,23.9109664485125,CCP110,up
-0.00159447893765988,7.08877123037384,-8.37328184870968,1.0462681740343e-16,6.66995960946864e-15,23.7767686470393,TTN,down
0.00192665894265217,7.53949274968235,8.36924491361289,1.08146898341464e-16,6.85864267201824e-15,23.7441146144178,ABCA3,up
-0.00190407033278812,7.14365268058199,-8.36502263365162,1.11953640285589e-16,7.06346678915263e-15,23.7099770566354,TCF7,down
0.00205886619600395,7.83207529330873,8.35387711070002,1.22649111324922e-16,7.69859037239514e-15,23.6199414876222,MAPRE3,up
0.00132651269340232,7.18913102182538,8.3440302241768,1.329332749954e-16,8.30154737726378e-15,23.540489612482,PGBD1,up
0.00220160627973756,9.53731021335636,8.33985710185644,1.37544260212055e-16,8.54589718271853e-15,23.5068441610787,SLK,up
0.00168423405411161,9.94108596943263,8.31692378747105,1.65845643376446e-16,1.02522761359985e-14,23.3222262631251,ZSWIM8,up
0.00196574593937787,10.3848786778219,8.31019703051168,1.75186702548493e-16,1.07753027095153e-14,23.2681643906444,DYNC1H1,up
0.00166219129947734,7.17179845286532,8.30855781921948,1.77540521320021e-16,1.08654799047853e-14,23.254996492153,RNF217,up
0.00120562373288348,10.9456694955949,8.30499979545204,1.8275754697575e-16,1.11291162934487e-14,23.2264229750845,STAU1,up
0.00173870027417656,7.52071632149587,8.30394090758445,1.84339162879173e-16,1.1169858186342e-14,23.2179215396987,NDUFS1,up
0.00194518485110641,7.77599889989594,8.30276880616273,1.86105631037372e-16,1.12213444526967e-14,23.2085123316855,FUT9,up
0.00190601203300046,7.39663042827327,8.29667060087613,1.9556919531427e-16,1.17341517188562e-14,23.1595781251647,NAV1,up
0.00192746757745202,9.27355083331401,8.2893670299731,2.07529711069176e-16,1.22713220458296e-14,23.1010157637594,EIF4G1,up
0.00271748694862495,8.71733144237757,8.28949276207407,2.07317828641754e-16,1.22713220458296e-14,23.1020235168735,ALCAM,up
0.00166281901370968,7.25213920932328,8.29048973043045,2.05645286060988e-16,1.22713220458296e-14,23.1100148048977,SPATA6,up
0.00268034191963282,7.85932353928505,8.2812697209225,2.21634712109347e-16,1.30423503664346e-14,23.0361451973346,NFIX,up
0.00233328183293469,8.35090836051891,8.27833318106925,2.26980260177359e-16,1.3293006624741e-14,23.0126340948431,PLP1,up
0.00133593254680342,7.1993216747952,8.27719382663023,2.29088365229946e-16,1.3352579001974e-14,23.0035140662799,SPATA2,up
0.0014356946832594,7.28907966277336,8.27367427732971,2.35723199165983e-16,1.36741798947471e-14,22.9753490274414,PCDHGC3,up
0.00186895545014508,9.0660660769886,8.27145792768812,2.39998222715002e-16,1.38565011605265e-14,22.9576185221167,UPF3B,up
0.00194960928317296,7.69316458764697,8.26622797377486,2.50391592681821e-16,1.43886999738286e-14,22.915797150702,TJP1,up
0.00160995395494439,7.24176201315916,8.25532590182457,2.7350537725462e-16,1.56434851289558e-14,22.8286980037219,IGFBP5,up
0.00217165011753948,9.21221966479528,8.25073841798245,2.83849303770039e-16,1.61596068750943e-14,22.7920796172904,MAP4K4,up
0.00202623895449837,10.0960977739334,8.2401860724181,3.09130253822763e-16,1.74693348548965e-14,22.7079204090423,ATP2A2,up
-0.00232093996203021,8.69170343837751,-8.23995435473659,3.09709613032071e-16,1.74693348548965e-14,22.7060734953806,PUDP,down
0.00214258157043292,9.04670496962678,8.23718281904191,3.16722799921752e-16,1.77829682157901e-14,22.6839866343667,TRAK1,up
-0.00211760420650756,11.4416664857927,-8.22558431922123,3.47811125297569e-16,1.943930672896e-14,22.5916313946699,GMFG,down
